,Unnamed: 0,Date,User,Tweet,Updated_Tweet,Sentiment,Score
67,67,2022-07-15 14:36:07+00:00,ChrishanJay,"Who ever wins the presidency on 20th, I'm a happy soul but not for the correct reasons. Only because ""I told you so"".

I support any president that can suppress the anarchist who are against the IMF program. And I can only see 2 people in the whole 225. #SriLanka #SriLankaCrisis",Who ever wins the presidency on 20th I m a happy soul but not for the correct reasons Only because I told you so I support any president that can suppress the anarchist who are against the IMF program And I can only see 2 people in the whole 225 SriLanka SriLankaCrisis,NEGATIVE,0.6800371408462524
68,68,2022-07-15 14:26:09+00:00,UlfathUwais,SLPP says they will back @RW_UNP . SJB proposing @sajithpremadasa and Dallas announcing his candidacy. Only SF left to formally announce his candidacy. It’s an open race for Presidency on 20th. What’s your prediction? #SriLanka #SriLankaProtests,SLPP says they will back RW_UNP SJB proposing sajithpremadasa and Dallas announcing his candidacy Only SF left to formally announce his candidacy It s an open race for Presidency on 20th What s your prediction SriLanka SriLankaProtests,NEGATIVE,0.9740988612174988
69,69,2022-07-15 14:13:55+00:00,tharangasiri,"Many deals and promises are being made today.

@RW_UNP @DullasOfficial @DCRGunawardena @sajithpremadasa @anuradisanayake 

#GoHomeRanil
#GoHomeRajapaksas",Many deals and promises are being made today RW_UNP DullasOfficial DCRGunawardena sajithpremadasa anuradisanayake GoHomeRanil GoHomeRajapaksas,NEGATIVE,0.5645028352737427
70,70,2022-07-15 14:11:57+00:00,sandunarosha,"Next president of Sri Lanka : What we know ?

Candidates: 
 @RW_UNP
@DullasOfficial
@sajithpremadasa 

(Sarath Fonseka - TBC )

@PodujanaParty earlier said that they will support RW , but now they are refusing it.

#SriLankaCrisis #SriLankaprotest  #SriLankaEconomicCrisis",Next president of Sri Lanka What we know Candidates RW_UNP DullasOfficial sajithpremadasa Sarath Fonseka TBC PodujanaParty earlier said that they will support RW but now they are refusing it SriLankaCrisis SriLankaprotest SriLankaEconomicCrisis,NEGATIVE,0.9860016107559204
71,71,2022-07-15 14:07:48+00:00,dp_satish,Sri Lanka is seeking a dollar four billion financial assistance from China. Chinese connections won’t end with the exit of Rajapaksa clan. It is much deeper and they have invested heavily over the last 15 years. #SriLankaProtests,Sri Lanka is seeking a dollar four billion financial assistance from China Chinese connections won t end with the exit of Rajapaksa clan It is much deeper and they have invested heavily over the last 15 years SriLankaProtests,NEGATIVE,0.8777771592140198
72,72,2022-07-15 14:02:58+00:00,PrabodOfficial,"Opposition Leader @sajithpremadasa will contest for presidency from the SJB Front - MP Mujibur Rahman 
#lka #SriLankaCrisis",Opposition Leader sajithpremadasa will contest for presidency from the SJB Front MP Mujibur Rahman lka SriLankaCrisis,POSITIVE,0.774829626083374
73,73,2022-07-15 14:02:28+00:00,PrabodOfficial,SLPP MP Madura Withanage says party General Secretary's announcement tp support @RW_UNP Do Not reflect the majority SLPP MPs #lka #SriLankaCrisis,SLPP MP Madura Withanage says party General Secretary s announcement tp support RW_UNP Do Not reflect the majority SLPP MPs lka SriLankaCrisis,NEGATIVE,0.9996457099914551
74,74,2022-07-15 14:02:08+00:00,ihshaniqbal,If #Ranil wins he will nominate #Mahinda as him PM. I have a gut feeling 😅 #SriLankaProtests #Rajapaksa #SriLankaEconomicCrisis,If Ranil wins he will nominate Mahinda as him PM I have a gut feeling SriLankaProtests Rajapaksa SriLankaEconomicCrisis,NEGATIVE,0.9752750396728516
75,75,2022-07-15 13:59:24+00:00,PGMEL99,"Parliamentary elections are the only way out of this mess...
#GoHomeRajapaksas",Parliamentary elections are the only way out of this mess GoHomeRajapaksas,NEGATIVE,0.9977967739105225
76,76,2022-07-15 13:55:57+00:00,hiru_90,It’s that time of the year again where our parliamentarians will earn some good money. Hope you make the right decision despite how much you are going to be paid. Please save SL. #lka #SriLankaCrisis #SriLanka,It s that time of the year again where our parliamentarians will earn some good money Hope you make the right decision despite how much you are going to be paid Please save SL lka SriLankaCrisis SriLanka,POSITIVE,0.9908086657524109
77,77,2022-07-15 13:42:50+00:00,Vidiyallk,Opposition Leader @sajithpremadasa will contest for presidency from the SJB Front - MP Mujibur Rahman said #lka #SriLanka #SriLankaCrisis,Opposition Leader sajithpremadasa will contest for presidency from the SJB Front MP Mujibur Rahman said lka SriLanka SriLankaCrisis,NEGATIVE,0.5043995380401611
78,78,2022-07-15 13:38:19+00:00,Vidiyallk,#SLPP MP Madura Withanage says party General Secretary's announcement tp support #RanilWickremesinghe DO NOT reflect the majority SLPP MPs #lka #SriLanka #SriLankaCrisis,SLPP MP Madura Withanage says party General Secretary s announcement tp support RanilWickremesinghe DO NOT reflect the majority SLPP MPs lka SriLanka SriLankaCrisis,NEGATIVE,0.9996092915534973
79,79,2022-07-15 13:33:37+00:00,muditha,Sri Lanka is a very unfortunate country. Many politicians (old and new) are not understanding the frustrations the people. They still are playing the same games. Who can make them understand? #SriLankaProtests,Sri Lanka is a very unfortunate country Many politicians old and new are not understanding the frustrations the people They still are playing the same games Who can make them understand SriLankaProtests,NEGATIVE,0.9992882609367371
80,80,2022-07-15 13:32:22+00:00,KelKethes,"What or which diaspora organisation is #GotabayaRajapaksa intending to join? 
#SriLankaProtests",What or which diaspora organisation is GotabayaRajapaksa intending to join SriLankaProtests,NEGATIVE,0.9831286072731018
81,81,2022-07-15 13:20:46+00:00,kozVerite,"Time is ripe for world's ""democracies"" and their ""transparent"" bankers to return all the #Rakapaksa's stolen wealth to help the #SriLankaCrisis",Time is ripe for world s democracies and their transparent bankers to return all the Rakapaksa s stolen wealth to help the SriLankaCrisis,POSITIVE,0.8513175249099731
82,82,2022-07-15 13:20:13+00:00,HirazHyder,"People Vs Parliament, Revolution begins.
#EconomicCrisisLK #GoHomeGota #GoHomeGota2022 #GoHomeRajapaksas #GoHomeRanil2022",People Vs Parliament Revolution begins EconomicCrisisLK GoHomeGota GoHomeGota2022 GoHomeRajapaksas GoHomeRanil2022,NEGATIVE,0.8469072580337524
83,83,2022-07-15 13:13:10+00:00,tamil_butterfly,"Thank you to all of you who have given at least some support to the #protest, except for those who said that this protest will not bring success and nothing will change. 
#GoHomeRani #GoHome225    #GoHomeGota #lka #අරගලයටජය #BRAKINGNEWS #SriLankaCrisis #SriLankaProtests",Thank you to all of you who have given at least some support to the protest except for those who said that this protest will not bring success and nothing will change GoHomeRani GoHome225 GoHomeGota lka අරගලයටජය BRAKINGNEWS SriLankaCrisis SriLankaProtests,NEGATIVE,0.9320771098136902
84,84,2022-07-15 13:10:26+00:00,nuuuwan,"Assuming,
1) @DullasOfficial gets 40 MPs 
2) Those who voted against the 20A (64 MPs) vote for @sajithpremadasa 

That leaves 111 MPs. 

Conclusion: 
@RW_UNP would win easily in a 3 🐴 race?

What are the flaws in this argument?

#SriLanka #SriLankaCrisis",Assuming 1 DullasOfficial gets 40 MPs 2 Those who voted against the 20A 64 MPs vote for sajithpremadasa That leaves 111 MPs Conclusion RW_UNP would win easily in a 3 race What are the flaws in this argument SriLanka SriLankaCrisis,NEGATIVE,0.9983238577842712
85,85,2022-07-15 13:07:37+00:00,MohdHai1,It is advisable @sajithpremadasa and @anuradisanayake withdraw from parliament voting if Rajapaksas SLPP is the one deciding the president. SLPP do not have the mandate after the departure of Gota. #SriLankaCrisis #Srilanka,It is advisable sajithpremadasa and anuradisanayake withdraw from parliament voting if Rajapaksas SLPP is the one deciding the president SLPP do not have the mandate after the departure of Gota SriLankaCrisis Srilanka,NEGATIVE,0.9948751330375671
86,86,2022-07-15 13:04:45+00:00,misnadhaque,"People: We demand accountability!

Also people: Don't blame us for electing hooligans with a 2/3rd majority, boiling kiribath and ridiculing all opposition voices. We didn't vote for you, but fix our mess!

#stupidity #SriLankaCrisis #politics #accountability",People We demand accountability Also people Don t blame us for electing hooligans with a 2 3rd majority boiling kiribath and ridiculing all opposition voices We didn t vote for you but fix our mess stupidity SriLankaCrisis politics accountability,NEGATIVE,0.9936980605125427
87,87,2022-07-15 12:59:18+00:00,staiditude,"The people's power has ousted a lying, dictating, murderous, bastardly crook from the seat of the 1st citizen of Sri Lanka. Democracy has won! But the battle doesn't end here. #අරගලයටජය #democracy #SriLankaCrisis",The people s power has ousted a lying dictating murderous bastardly crook from the seat of the 1st citizen of Sri Lanka Democracy has won But the battle doesn t end here අරගලයටජය democracy SriLankaCrisis,NEGATIVE,0.8480693101882935
88,88,2022-07-15 12:59:00+00:00,TheBasedAkhi,"Fed up of staying @ home.
Fed up of online lectures.
Wanna do some work that requires man power / mechanical knowledge.
I'm not a person who likes to sit on a chair and pay attention to some Mathematics. 🙃
#bored #EconomicCrisis #lka #SriLankaCrisis #smileinpain",Fed up of staying home Fed up of online lectures Wanna do some work that requires man power mechanical knowledge I m not a person who likes to sit on a chair and pay attention to some Mathematics bored EconomicCrisis lka SriLankaCrisis smileinpain,NEGATIVE,0.9977744221687317
89,89,2022-07-15 12:57:05+00:00,no_off_ense,"if #RanilWickremesinghe is the acting president, wasn't #Rajapaksa the impersonating one?

#SriLankaCrisis",if RanilWickremesinghe is the acting president wasn t Rajapaksa the impersonating one SriLankaCrisis,NEGATIVE,0.9925185441970825
90,90,2022-07-15 12:55:14+00:00,d_dharmapala,"Why are our options still ‘Sajith’ ‘SF’ ‘AKD’ in 2022? Why not ‘Sudarshani’ ‘Thalatha’ ‘Harini’?
#SL #SRILANKA #SriLankaCrisis #SriLankaEconomicCrisis #SriLankanpoliticalcrisis #WomenInPolitics #WomenInPower #WomensRights #women #SriLanka 🇱🇰",Why are our options still Sajith SF AKD in 2022 Why not Sudarshani Thalatha Harini SL SRILANKA SriLankaCrisis SriLankaEconomicCrisis SriLankanpoliticalcrisis WomenInPolitics WomenInPower WomensRights women SriLanka,NEGATIVE,0.9950112104415894
91,91,2022-07-15 12:54:14+00:00,nuuuwan,"What combination of MPs are most likely to contest for #President in the @ParliamentLK vote?

RW = @RW_UNP 
SP = @SajithPremadasa 
DA = @DullasOfficial

#SriLanka #SriLankaCrisis",What combination of MPs are most likely to contest for President in the ParliamentLK vote RW RW_UNP SP SajithPremadasa DA DullasOfficial SriLanka SriLankaCrisis,NEGATIVE,0.9948242902755737
92,92,2022-07-15 12:53:15+00:00,MattReyxx,"The pol instability in SL is making the eco crisis even worse. The autocratic President Gotabaya has escaped the country leaving the people in the crisis of his making. Interestingly Chinese hv been silent on this matterThey have greatly contributed to this mess.
#SriLankaCrisis",The pol instability in SL is making the eco crisis even worse The autocratic President Gotabaya has escaped the country leaving the people in the crisis of his making Interestingly Chinese hv been silent on this matterThey have greatly contributed to this mess SriLankaCrisis,NEGATIVE,0.9965282082557678
93,93,2022-07-15 12:53:02+00:00,Waruna44,Who will be the next President ?#SriLankaProtests #GotaGoHome2022 #GoHomeRanil,Who will be the next President SriLankaProtests GotaGoHome2022 GoHomeRanil,POSITIVE,0.8952245116233826
94,94,2022-07-15 12:50:42+00:00,1shivamgulati,"Once Again, Lanka is Burning because of it's Ruler.
Surely they say , History repeats itself. 
#SriLankaCrisis",Once Again Lanka is Burning because of it s Ruler Surely they say History repeats itself SriLankaCrisis,NEGATIVE,0.9889768958091736
95,95,2022-07-15 12:40:24+00:00,PrabodOfficial,"Parliamentarian Patali Champika Ranawaka says the next President of Sri Lanka must not be a ruler, but a caretaker.
#lka #SriLankaCrisis",Parliamentarian Patali Champika Ranawaka says the next President of Sri Lanka must not be a ruler but a caretaker lka SriLankaCrisis,NEGATIVE,0.9767346978187561
96,96,2022-07-15 12:40:07+00:00,PrabodOfficial,"Registrar of the Asgiri Chapter Venerable Medagama Dhammananda thera says all politicians must set-aside party politics and work towards ensuring peace and stability in Sri Lanka.
#lka #SriLankaCrisis",Registrar of the Asgiri Chapter Venerable Medagama Dhammananda thera says all politicians must set aside party politics and work towards ensuring peace and stability in Sri Lanka lka SriLankaCrisis,POSITIVE,0.989108681678772
97,97,2022-07-15 12:34:22+00:00,PasinduRathnay7,"Congratulations @RW_UNP Finally you've got your dream job. (At least for few days) 
#SriLankaCrisis #SriLankanpoliticalcrisis",Congratulations RW_UNP Finally you ve got your dream job At least for few days SriLankaCrisis SriLankanpoliticalcrisis,POSITIVE,0.9964273571968079
98,98,2022-07-15 12:33:33+00:00,nmiakeel,"Why is Dumbika Perera not among the candidates?

I thought SLPP would vote for him as the president because SLPP is always good at choosing the worst 
#SriLankaCrisis
#SriLankaEconomicCrisis
#SRILanka",Why is Dumbika Perera not among the candidates I thought SLPP would vote for him as the president because SLPP is always good at choosing the worst SriLankaCrisis SriLankaEconomicCrisis SRILanka,NEGATIVE,0.9994450211524963
99,99,2022-07-15 12:26:54+00:00,CitizenSL1,"Ranil started work.....
Brigadier Anil Somaweera, the commander of the Colombo 112 Brigade, who refused to fire on the protesters who seized the Prime Minister's Office on the 13th, has been removed from all responsibilities with effect.#SriLankaCrisis #lka #Ranil",Ranil started work Brigadier Anil Somaweera the commander of the Colombo 112 Brigade who refused to fire on the protesters who seized the Prime Minister s Office on the 13th has been removed from all responsibilities with effect SriLankaCrisis lka Ranil,NEGATIVE,0.9841269850730896
